year,state,state_po,office,district,stage,special,candidate,party_detailed,party_simplified,candidatevotes,totalvotes
2006,MICHIGAN,MI,US SENATE,statewide,gen,FALSE,MICHAEL BOUCHARD,REPUBLICAN,REPUBLICAN,1559597,3780142
2006,MINNESOTA,MN,US SENATE,statewide,gen,FALSE,BEN POWERS,CONSTITUTION,OTHER,5408,2202772
2006,MINNESOTA,MN,US SENATE,statewide,gen,FALSE,MARK R. KENNEDY,REPUBLICAN,REPUBLICAN,835653,2202772
2006,MINNESOTA,MN,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,954,2202772
2006,MINNESOTA,MN,US SENATE,statewide,gen,FALSE,MICHAEL JAMES CAVLAN,GREEN,OTHER,10714,2202772
2006,MINNESOTA,MN,US SENATE,statewide,gen,FALSE,AMY KLOBUCHAR,DEMOCRATIC-FARMER-LABOR,DEMOCRAT,1278849,2202772
2006,MINNESOTA,MN,US SENATE,statewide,gen,FALSE,ROBERT FITZGERALD,INDEPENDENCE,OTHER,71194,2202772
2006,MISSISSIPPI,MS,US SENATE,statewide,gen,FALSE,HAROLD M. TAYLOR,LIBERTARIAN,LIBERTARIAN,9522,610921
2006,MISSISSIPPI,MS,US SENATE,statewide,gen,FALSE,TRENT LOTT,REPUBLICAN,REPUBLICAN,388399,610921
2006,MISSISSIPPI,MS,US SENATE,statewide,gen,FALSE,ERIK R. FLEMING,DEMOCRAT,DEMOCRAT,213000,610921
2006,MISSOURI,MO,US SENATE,statewide,gen,FALSE,FRANK GILMOUR,LIBERTARIAN,LIBERTARIAN,47792,2128459
2006,MISSOURI,MO,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,88,2128459
2006,MISSOURI,MO,US SENATE,statewide,gen,FALSE,JAMES M. TALENT,REPUBLICAN,REPUBLICAN,1006941,2128459
2006,MISSOURI,MO,US SENATE,statewide,gen,FALSE,LYDIA LEWIS,PROGRESSIVE,OTHER,18383,2128459
2006,MISSOURI,MO,US SENATE,statewide,gen,FALSE,CLAIRE MCCASKILL,DEMOCRAT,DEMOCRAT,1055255,2128459
2006,MONTANA,MT,US SENATE,statewide,gen,FALSE,CONRAD BURNS,REPUBLICAN,REPUBLICAN,196283,406505
2006,MONTANA,MT,US SENATE,statewide,gen,FALSE,STAN JONES,LIBERTARIAN,LIBERTARIAN,10377,406505
2006,MONTANA,MT,US SENATE,statewide,gen,FALSE,JON TESTER,DEMOCRAT,DEMOCRAT,199845,406505
2006,NEBRASKA,NE,US SENATE,statewide,gen,FALSE,PETE RICKETTS,REPUBLICAN,REPUBLICAN,213928,592316
2006,NEBRASKA,NE,US SENATE,statewide,gen,FALSE,E. BENJAMIN NELSON,DEMOCRAT,DEMOCRAT,378388,592316
2006,NEVADA,NV,US SENATE,statewide,gen,FALSE,DAVID K. SCHUMANN,INDEPENDENT,OTHER,7774,582572
2006,NEVADA,NV,US SENATE,statewide,gen,FALSE,BRENDAN TRAINOR,LIBERTARIAN,LIBERTARIAN,5269,582572
2006,NEVADA,NV,US SENATE,statewide,gen,FALSE,OTHER,,OTHER,8232,582572
2006,NEVADA,NV,US SENATE,statewide,gen,FALSE,JOHN ENSIGN,REPUBLICAN,REPUBLICAN,322501,582572
2006,NEVADA,NV,US SENATE,statewide,gen,FALSE,JACK CARTER,DEMOCRAT,DEMOCRAT,238796,582572
2006,NEW JERSEY,NJ,US SENATE,statewide,gen,FALSE,"THOMAS H. KEAN, JR.",REPUBLICAN,REPUBLICAN,41998,101973
2006,NEW JERSEY,NJ,US SENATE,statewide,gen,FALSE,ROBERT MENENDEZ,DEMOCRAT,DEMOCRAT,58333,101973
2006,NEW JERSEY,NJ,US SENATE,statewide,gen,FALSE,ANGELA L. LARISCY,SOCIALIST WORKERS,OTHER,90,101973
2006,NEW JERSEY,NJ,US SENATE,statewide,gen,FALSE,DARYL MIKELL BROOKS,POOR PEOPLEǐS CAMPAIGN,OTHER,263,101973
2006,NEW JERSEY,NJ,US SENATE,statewide,gen,FALSE,LEN FLYNN,LIBERTARIAN,LIBERTARIAN,345,101973
2006,NEW JERSEY,NJ,US SENATE,statewide,gen,FALSE,J. M. CARTER,GOD WE TRUST,OTHER,395,101973
2006,NEW JERSEY,NJ,US SENATE,statewide,gen,FALSE,EDWARD FORCHION,LEGALIZE MARIJUANA (G.R.I.P.),OTHER,336,101973
2006,NEW JERSEY,NJ,US SENATE,statewide,gen,FALSE,N. LEONARD SMITH,SOLIDARITY,OTHER,166,101973
2006,NEW JERSEY,NJ,US SENATE,statewide,gen,FALSE,GREGORY PASON,SOCIALIST PARTY USA,OTHER,47,101973
2006,NEW MEXICO,NM,US SENATE,statewide,gen,FALSE,ALLEN W. MCCULLOCH,REPUBLICAN,REPUBLICAN,163826,558550
2006,NEW MEXICO,NM,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,359,558550
2006,NEW MEXICO,NM,US SENATE,statewide,gen,FALSE,JEFF BINGAMAN,DEMOCRAT,DEMOCRAT,394365,558550
2006,NEW YORK,NY,US SENATE,statewide,gen,FALSE,WILLIAM VAN AUKEN,SOCIALIST EQUALITY,OTHER,6004,4700632
2006,NEW YORK,NY,US SENATE,statewide,gen,FALSE,HILLARY RODHAM CLINTON,INDEPENDENCE,OTHER,160705,4700632
2006,NEW YORK,NY,US SENATE,statewide,gen,FALSE,JOHN SPENCER,REPUBLICAN,REPUBLICAN,1212902,4700632
2006,NEW YORK,NY,US SENATE,statewide,gen,FALSE,ROGER CALERO,SOCIALIST WORKERS,OTHER,6967,4700632
2006,NEW YORK,NY,US SENATE,statewide,gen,FALSE,HOWIE HAWKINS,GREEN,OTHER,55469,4700632
2006,NEW YORK,NY,US SENATE,statewide,gen,FALSE,JOHN SPENCER,CONSERVATIVE,OTHER,179287,4700632
2006,NEW YORK,NY,US SENATE,statewide,gen,FALSE,JEFFREY T. RUSSELL,LIBERTARIAN,LIBERTARIAN,20996,4700632
2006,NEW YORK,NY,US SENATE,statewide,gen,FALSE,HILLARY RODHAM CLINTON,WORKING FAMILIES,OTHER,148792,4700632
2006,NEW YORK,NY,US SENATE,statewide,gen,FALSE,HILLARY RODHAM CLINTON,DEMOCRAT,DEMOCRAT,2698931,4700632
2006,NEW YORK,NY,US SENATE,statewide,gen,FALSE,BLANK VOTE/SCATTERING,,OTHER,210579,4700632
2006,NORTH DAKOTA,ND,US SENATE,statewide,gen,FALSE,ROLAND RIEMERS,INDEPENDENT,OTHER,2194,218152
2006,NORTH DAKOTA,ND,US SENATE,statewide,gen,FALSE,JAMES GERMALIC,INDEPENDENT,OTHER,1395,218152
2006,NORTH DAKOTA,ND,US SENATE,statewide,gen,FALSE,DWIGHT GROTBERG,REPUBLICAN,REPUBLICAN,64417,218152
2006,NORTH DAKOTA,ND,US SENATE,statewide,gen,FALSE,KENT CONRAD,DEMOCRAT,DEMOCRAT,150146,218152
2006,OHIO,OH,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,830,4019236
2006,OHIO,OH,US SENATE,statewide,gen,FALSE,MIKE DEWINE,REPUBLICAN,REPUBLICAN,1761037,4019236
2006,OHIO,OH,US SENATE,statewide,gen,FALSE,SHERROD BROWN,DEMOCRAT,DEMOCRAT,2257369,4019236
2006,PENNSYLVANIA,PA,US SENATE,statewide,gen,FALSE,"BOB CASEY, JR.",DEMOCRAT,DEMOCRAT,2392984,4081043
2006,PENNSYLVANIA,PA,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,3281,4081043
2006,PENNSYLVANIA,PA,US SENATE,statewide,gen,FALSE,RICK SANTORUM,REPUBLICAN,REPUBLICAN,1684778,4081043
2006,RHODE ISLAND,RI,US SENATE,statewide,gen,FALSE,LINCOLN CHAFEE,REPUBLICAN,REPUBLICAN,178950,384993
2006,RHODE ISLAND,RI,US SENATE,statewide,gen,FALSE,SHELDON WHITEHOUSE,DEMOCRAT,DEMOCRAT,206043,384993
2006,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,DAVID GATCHELL,INDEPENDENT,OTHER,3746,1833695
2006,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,"HAROLD E. FORD, JR.",DEMOCRAT,DEMOCRAT,879976,1833695
2006,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,EMORY �_Ǌ�_ǊBO�_ǐ�_ǐ HEYWARD,INDEPENDENT,OTHER,3580,1833695
2006,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,MARY TAYLOR SHELBY,INDEPENDENT,OTHER,1,1833695
2006,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,GARY KEPLINGER,INDEPENDENT,OTHER,3033,1833695
2006,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,GLORIA D. REAGON PRICE,INDEPENDENT,OTHER,1,1833695
2006,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,CHRISTOPHER JOSEPH LUGO,INDEPENDENT,OTHER,2589,1833695
2006,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,ED CHOATE,INDEPENDENT,OTHER,10831,1833695
2006,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,JAMES ANTHONY GRAY,INDEPENDENT,OTHER,14,1833695
2006,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,BOB CORKER,REPUBLICAN,REPUBLICAN,929911,1833695
2006,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,JOHN JAY HOOKER,INDEPENDENT,OTHER,13,1833695
2006,TEXAS,TX,US SENATE,statewide,gen,FALSE,BARBARA ANN RADNOFSKY,DEMOCRAT,DEMOCRAT,1555202,4314663
2006,TEXAS,TX,US SENATE,statewide,gen,FALSE,KAY BAILEY HUTCHISON,REPUBLICAN,REPUBLICAN,2661789,4314663
2006,TEXAS,TX,US SENATE,statewide,gen,FALSE,SCOTT LANIER JAMESON,LIBERTARIAN,LIBERTARIAN,97672,4314663
2006,UTAH,UT,US SENATE,statewide,gen,FALSE,ROGER I. PRICE,PERSONAL CHOICE,OTHER,9089,571252
2006,UTAH,UT,US SENATE,statewide,gen,FALSE,JULIAN HATCH,DESERT GREENS,OTHER,2512,571252
2006,UTAH,UT,US SENATE,statewide,gen,FALSE,DAVID STARR SEELY,LIBERTARIAN,LIBERTARIAN,4428,571252
2006,UTAH,UT,US SENATE,statewide,gen,FALSE,ORRIN G. HATCH,REPUBLICAN,REPUBLICAN,356238,571252
2006,UTAH,UT,US SENATE,statewide,gen,FALSE,PETE ASHDOWN,DEMOCRAT,DEMOCRAT,177459,571252
2006,UTAH,UT,US SENATE,statewide,gen,FALSE,SCOTT N. BRADLEY,CONSTITUTION,OTHER,21526,571252
2006,VERMONT,VT,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,267,262419
2006,VERMONT,VT,US SENATE,statewide,gen,FALSE,PETE DIAMONDSTONE,LIBERTY UNION,OTHER,801,262419
2006,VERMONT,VT,US SENATE,statewide,gen,FALSE,RICH TARRANT,REPUBLICAN,REPUBLICAN,84924,262419
2006,VERMONT,VT,US SENATE,statewide,gen,FALSE,PETER MOSS,ANTI-BUSHIST CANDIDATE,OTHER,1518,262419
2006,VERMONT,VT,US SENATE,statewide,gen,FALSE,BERNARD SANDERS,INDEPENDENT,OTHER,171638,262419
2006,VERMONT,VT,US SENATE,statewide,gen,FALSE,CRIS ERICSON,INDEPENDENT,OTHER,1735,262419
2006,VERMONT,VT,US SENATE,statewide,gen,FALSE,CRAIG HILL,GREEN,OTHER,1536,262419
2006,VIRGINIA,VA,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,2460,2370445
2006,VIRGINIA,VA,US SENATE,statewide,gen,FALSE,"JAMES H. ""JIM"" WEBB, JR.",DEMOCRAT,DEMOCRAT,1175606,2370445
2006,VIRGINIA,VA,US SENATE,statewide,gen,FALSE,GEORGE ALLEN,REPUBLICAN,REPUBLICAN,1166277,2370445
2006,VIRGINIA,VA,US SENATE,statewide,gen,FALSE,GLENDA GAIL PARKER,INDEPENDENT GREEN,OTHER,26102,2370445
2006,WASHINGTON,WA,US SENATE,statewide,gen,FALSE,ROBIN ADAIR,INDEPENDENT,OTHER,16384,2083734
2006,WASHINGTON,WA,US SENATE,statewide,gen,FALSE,MIKE MCGAVICK,REPUBLICAN,REPUBLICAN,832106,2083734
2006,WASHINGTON,WA,US SENATE,statewide,gen,FALSE,BRUCE GUTHRIE,LIBERTARIAN,LIBERTARIAN,29331,2083734
2006,WASHINGTON,WA,US SENATE,statewide,gen,FALSE,MARIA CANTWELL,DEMOCRAT,DEMOCRAT,1184659,2083734
2006,WASHINGTON,WA,US SENATE,statewide,gen,FALSE,AARON DIXON,GREEN,OTHER,21254,2083734
2006,WEST VIRGINIA,WV,US SENATE,statewide,gen,FALSE,ROBERT C. BYRD,DEMOCRAT,DEMOCRAT,159154,206562
2006,WEST VIRGINIA,WV,US SENATE,statewide,gen,FALSE,JOHN R. RAESE,REPUBLICAN,REPUBLICAN,47408,206562
2006,WISCONSIN,WI,US SENATE,statewide,gen,FALSE,BEN J. GLATZEL,INDEPENDENT,OTHER,25096,2138297
2006,WISCONSIN,WI,US SENATE,statewide,gen,FALSE,SCATTER,,OTHER,1254,2138297
2006,WISCONSIN,WI,US SENATE,statewide,gen,FALSE,HERB KOHL,DEMOCRAT,DEMOCRAT,1439214,2138297
2006,WISCONSIN,WI,US SENATE,statewide,gen,FALSE,ROBERT GERALD LORGE,REPUBLICAN,REPUBLICAN,630299,2138297
2006,WISCONSIN,WI,US SENATE,statewide,gen,FALSE,RAE VOGELER,WISCONSIN GREEN,OTHER,42434,2138297
2006,WYOMING,WY,US SENATE,statewide,gen,FALSE,BLANK VOTE,,OTHER,3019,196215
2006,WYOMING,WY,US SENATE,statewide,gen,FALSE,DALE GROUTAGE,DEMOCRAT,DEMOCRAT,57671,196215
2006,WYOMING,WY,US SENATE,statewide,gen,FALSE,OVER VOTE,,OTHER,60,196215
2006,WYOMING,WY,US SENATE,statewide,gen,FALSE,CRAIG THOMAS,REPUBLICAN,REPUBLICAN,135174,196215
2006,WYOMING,WY,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,291,196215
2008,ALABAMA,AL,US SENATE,statewide,gen,FALSE,VIVIAN DAVIS FIGURES,DEMOCRAT,DEMOCRAT,752391,2060191
2008,ALABAMA,AL,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,2417,2060191
2008,ALABAMA,AL,US SENATE,statewide,gen,FALSE,JEFF SESSIONS,REPUBLICAN,REPUBLICAN,1305383,2060191
2008,ALASKA,AK,US SENATE,statewide,gen,FALSE,TED STEVENS,REPUBLICAN,REPUBLICAN,147814,317723
2008,ALASKA,AK,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,1077,317723
2008,ALASKA,AK,US SENATE,statewide,gen,FALSE,BOB BIRD,ALASKAN INDEPENDENCE,OTHER,13197,317723
2008,ALASKA,AK,US SENATE,statewide,gen,FALSE,MARK BEGICH,DEMOCRAT,DEMOCRAT,151767,317723
2008,ALASKA,AK,US SENATE,statewide,gen,FALSE,"FREDRICK D. ""DAVID"" HAASE",LIBERTARIAN,LIBERTARIAN,2483,317723
2008,ALASKA,AK,US SENATE,statewide,gen,FALSE,TED GIANOUTSOS,NO PARTY AFFILIATION,OTHER,1385,317723
2008,ARKANSAS,AR,US SENATE,statewide,gen,FALSE,MARK L. PRYOR,DEMOCRAT,DEMOCRAT,804678,1011754
2008,ARKANSAS,AR,US SENATE,statewide,gen,FALSE,REBEKAH KENNEDY,GREEN,OTHER,207076,1011754
2008,COLORADO,CO,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,9,2331621
2008,COLORADO,CO,US SENATE,statewide,gen,FALSE,BOB KINSEY,GREEN,OTHER,50004,2331621
2008,COLORADO,CO,US SENATE,statewide,gen,FALSE,BOB SCHAFFER,REPUBLICAN,REPUBLICAN,990755,2331621
2008,COLORADO,CO,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,116,2331621
2008,COLORADO,CO,US SENATE,statewide,gen,FALSE,"DOUGLAS ""DAYHORSE"" CAMPBELL",AMERICAN CONSTITUTION PARTY,OTHER,59733,2331621
2008,COLORADO,CO,US SENATE,statewide,gen,FALSE,MARK UDALL,DEMOCRAT,DEMOCRAT,1230994,2331621
2008,COLORADO,CO,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,10,2331621
2008,DELAWARE,DE,US SENATE,statewide,gen,FALSE,JOSEPH R. BIDEN JR.,DEMOCRAT,DEMOCRAT,257539,398134
2008,DELAWARE,DE,US SENATE,statewide,gen,FALSE,CHRISTINE O'DONNELL,REPUBLICAN,REPUBLICAN,140595,398134
2008,GEORGIA,GA,US SENATE,statewide,pre,FALSE,ALLEN BUCKLEY,LIBERTARIAN,LIBERTARIAN,127923,3752485
2008,GEORGIA,GA,US SENATE,statewide,gen,FALSE,SAXBY CHAMBLISS,REPUBLICAN,REPUBLICAN,1228033,2137956
2008,GEORGIA,GA,US SENATE,statewide,gen,FALSE,JIM MARTIN,DEMOCRAT,DEMOCRAT,909923,2137956
2008,GEORGIA,GA,US SENATE,statewide,pre,FALSE,JIM MARTIN,DEMOCRAT,DEMOCRAT,1757393,3752485
2008,GEORGIA,GA,US SENATE,statewide,pre,FALSE,NA,NA,OTHER,29,3752485
2008,GEORGIA,GA,US SENATE,statewide,pre,FALSE,NA,NA,OTHER,43,3752485
2008,GEORGIA,GA,US SENATE,statewide,pre,FALSE,SAXBY CHAMBLISS,REPUBLICAN,REPUBLICAN,1867097,3752485
2008,IDAHO,ID,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,3,644780
2008,IDAHO,ID,US SENATE,statewide,gen,FALSE,KENT A. MARMON,LIBERTARIAN,LIBERTARIAN,9958,644780
2008,IDAHO,ID,US SENATE,statewide,gen,FALSE,JIM RISCH,REPUBLICAN,REPUBLICAN,371744,644780
2008,IDAHO,ID,US SENATE,statewide,gen,FALSE,LARRY LAROCCO,DEMOCRAT,DEMOCRAT,219903,644780
2008,IDAHO,ID,US SENATE,statewide,gen,FALSE,REX RAMMELL,INDEPENDENT,OTHER,34510,644780
2008,IDAHO,ID,US SENATE,statewide,gen,FALSE,PRO-LIFE,INDEPENDENT,OTHER,8662,644780
2008,ILLINOIS,IL,US SENATE,statewide,gen,FALSE,STEVE SAUERBERG,REPUBLICAN,REPUBLICAN,1520621,5329884
2008,ILLINOIS,IL,US SENATE,statewide,gen,FALSE,CHAD N. KOPPIE,CONSTITUTION,OTHER,24059,5329884
2008,ILLINOIS,IL,US SENATE,statewide,gen,FALSE,KATHY CUMMINGS,GREEN,OTHER,119135,5329884
2008,ILLINOIS,IL,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,1,5329884
2008,ILLINOIS,IL,US SENATE,statewide,gen,FALSE,LARRY A. STAFFORD,LIBERTARIAN,LIBERTARIAN,50224,5329884
2008,ILLINOIS,IL,US SENATE,statewide,gen,FALSE,RICHARD J. DURBIN,DEMOCRAT,DEMOCRAT,3615844,5329884
2008,IOWA,IA,US SENATE,statewide,gen,FALSE,TOM HARKIN,DEMOCRAT,DEMOCRAT,941665,1502918
2008,IOWA,IA,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,1247,1502918
2008,IOWA,IA,US SENATE,statewide,gen,FALSE,CHRISTOPHER REED,REPUBLICAN,REPUBLICAN,560006,1502918
2008,KANSAS,KS,US SENATE,statewide,gen,FALSE,RANDALL L. HODGKINSON,LIBERTARIAN,LIBERTARIAN,25727,1210690
2008,KANSAS,KS,US SENATE,statewide,gen,FALSE,PAT ROBERTS,REPUBLICAN,REPUBLICAN,727121,1210690
2008,KANSAS,KS,US SENATE,statewide,gen,FALSE,JIM SLATTERY,DEMOCRAT,DEMOCRAT,441399,1210690
2008,KANSAS,KS,US SENATE,statewide,gen,FALSE,JOSEPH L. MARTIN,REFORM,OTHER,16443,1210690
2008,KENTUCKY,KY,US SENATE,statewide,gen,FALSE,MITCH MCCONNELL,REPUBLICAN,REPUBLICAN,953816,1800821
2008,KENTUCKY,KY,US SENATE,statewide,gen,FALSE,BRUCE LUNSFORD,DEMOCRAT,DEMOCRAT,847005,1800821
2008,LOUISIANA,LA,US SENATE,statewide,gen,FALSE,"""JAY"" PATEL",NO PARTY AFFILIATION,OTHER,13729,1896574
2008,LOUISIANA,LA,US SENATE,statewide,gen,FALSE,RICHARD FONTANESI,LIBERTARIAN,LIBERTARIAN,18590,1896574
2008,LOUISIANA,LA,US SENATE,statewide,gen,FALSE,MARY L. LANDRIEU,DEMOCRAT,DEMOCRAT,988298,1896574
2008,LOUISIANA,LA,US SENATE,statewide,gen,FALSE,JOHN KENNEDY,REPUBLICAN,REPUBLICAN,867177,1896574
2008,LOUISIANA,LA,US SENATE,statewide,gen,FALSE,ROBERT STEWART,OTHER,OTHER,8780,1896574
2008,MAINE,ME,US SENATE,statewide,gen,FALSE,SUSAN M. COLLINS,REPUBLICAN,REPUBLICAN,444300,724430
2008,MAINE,ME,US SENATE,statewide,gen,FALSE,OTHER,,OTHER,620,724430
2008,MAINE,ME,US SENATE,statewide,gen,FALSE,THOMAS H. ALLEN,DEMOCRAT,DEMOCRAT,279510,724430
2008,MASSACHUSETTS,MA,US SENATE,statewide,gen,FALSE,BLANK VOTE/SCATTERING,,OTHER,108748,3102995
2008,MASSACHUSETTS,MA,US SENATE,statewide,gen,FALSE,JOHN F. KERRY,DEMOCRAT,DEMOCRAT,1971974,3102995
2008,MASSACHUSETTS,MA,US SENATE,statewide,gen,FALSE,OTHER,,OTHER,2516,3102995
2008,MASSACHUSETTS,MA,US SENATE,statewide,gen,FALSE,ROBERT J. UNDERWOOD,LIBERTARIAN,LIBERTARIAN,93713,3102995
2008,MASSACHUSETTS,MA,US SENATE,statewide,gen,FALSE,JEFFREY K. BEATTY,REPUBLICAN,REPUBLICAN,926044,3102995
2008,MICHIGAN,MI,US SENATE,statewide,gen,FALSE,JACK HOOGENDYK,REPUBLICAN,REPUBLICAN,1641070,4848620
2008,MICHIGAN,MI,US SENATE,statewide,gen,FALSE,HARLEY G. MIKKELSON,GREEN,OTHER,43440,4848620
2008,MICHIGAN,MI,US SENATE,statewide,gen,FALSE,CARL LEVIN,DEMOCRAT,DEMOCRAT,3038386,4848620
2008,MICHIGAN,MI,US SENATE,statewide,gen,FALSE,DOUG DERN,NATURAL LAW,OTHER,18550,4848620
2008,MICHIGAN,MI,US SENATE,statewide,gen,FALSE,SCOTTY BOMAN,LIBERTARIAN,LIBERTARIAN,76347,4848620
2008,MICHIGAN,MI,US SENATE,statewide,gen,FALSE,MICHAEL N. NIKITIN,U.S. TAXPAYERS,OTHER,30827,4848620
2008,MINNESOTA,MN,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,12,2887646
2008,MINNESOTA,MN,US SENATE,statewide,gen,FALSE,NORM COLEMAN,REPUBLICAN,REPUBLICAN,1212317,2887646
2008,MINNESOTA,MN,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,2340,2887646
2008,MINNESOTA,MN,US SENATE,statewide,gen,FALSE,DEAN BARKLEY,INDEPENDENCE,OTHER,437505,2887646
2008,MINNESOTA,MN,US SENATE,statewide,gen,FALSE,CHARLES ALDRICH,LIBERTARIAN,LIBERTARIAN,13923,2887646
2008,MINNESOTA,MN,US SENATE,statewide,gen,FALSE,AL FRANKEN,DEMOCRAT,DEMOCRAT,1212629,2887646
2008,MINNESOTA,MN,US SENATE,statewide,gen,FALSE,JAMES NIEMACKL,CONSTITUTION,OTHER,8907,2887646
2008,MINNESOTA,MN,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,13,2887646
2008,MISSISSIPPI,MS,US SENATE,statewide,gen,TRUE,RONNIE MUSGROVE,NO PARTY AFFILIATION,OTHER,560064,1243473
2008,MISSISSIPPI,MS,US SENATE,statewide,gen,TRUE,ROGER F. WICKER,REPUBLICAN,REPUBLICAN,683409,1243473
2008,MISSISSIPPI,MS,US SENATE,statewide,gen,FALSE,THAD COCHRAN,REPUBLICAN,REPUBLICAN,766111,1247026
2008,MISSISSIPPI,MS,US SENATE,statewide,gen,FALSE,ERIK FLEMING,DEMOCRAT,DEMOCRAT,480915,1247026
2008,MONTANA,MT,US SENATE,statewide,gen,FALSE,BOB KELLEHER,REPUBLICAN,REPUBLICAN,129369,477658
2008,MONTANA,MT,US SENATE,statewide,gen,FALSE,MAX BAUCUS,DEMOCRAT,DEMOCRAT,348289,477658
2008,NEBRASKA,NE,US SENATE,statewide,gen,FALSE,KELLY RENEE ROSBERG,NEBRASKA PARTY,OTHER,11438,792511
2008,NEBRASKA,NE,US SENATE,statewide,gen,FALSE,STEVEN R. LARRICK,GREEN,OTHER,7763,792511
2008,NEBRASKA,NE,US SENATE,statewide,gen,FALSE,SCOTT KLEEB,DEMOCRAT,DEMOCRAT,317456,792511
2008,NEBRASKA,NE,US SENATE,statewide,gen,FALSE,MIKE JOHANNS,REPUBLICAN,REPUBLICAN,455854,792511
2008,NEW HAMPSHIRE,NH,US SENATE,statewide,gen,FALSE,JOHN E. SUNUNU,REPUBLICAN,REPUBLICAN,314403,694787
2008,NEW HAMPSHIRE,NH,US SENATE,statewide,gen,FALSE,JEANNE SHAHEEN,DEMOCRAT,DEMOCRAT,358438,694787
2008,NEW HAMPSHIRE,NH,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,430,694787
2008,NEW HAMPSHIRE,NH,US SENATE,statewide,gen,FALSE,"""KEN"" BLEVENS",LIBERTARIAN,LIBERTARIAN,21516,694787
2008,NEW JERSEY,NJ,US SENATE,statewide,gen,FALSE,J. M. CARTER,GOD WE TRUST,OTHER,15935,3482445
2008,NEW JERSEY,NJ,US SENATE,statewide,gen,FALSE,FRANK R. LAUTENBERG,DEMOCRAT,DEMOCRAT,1951218,3482445
2008,NEW JERSEY,NJ,US SENATE,statewide,gen,FALSE,JASON SCHEURER,LIBERTARIAN,LIBERTARIAN,18810,3482445
2008,NEW JERSEY,NJ,US SENATE,statewide,gen,FALSE,JEFFREY BOSS,BOSS FOR SENATE,OTHER,10345,3482445
2008,NEW JERSEY,NJ,US SENATE,statewide,gen,FALSE,SARA J. LOBMAN,SOCIALIST WORKERS,OTHER,9187,3482445
2008,NEW JERSEY,NJ,US SENATE,statewide,gen,FALSE,DICK ZIMMER,REPUBLICAN,REPUBLICAN,1461025,3482445
2008,NEW JERSEY,NJ,US SENATE,statewide,gen,FALSE,DARYL MIKELL BROOKS,POOR PEOPLE'S CAMPAIGN,OTHER,15925,3482445
2008,NEW MEXICO,NM,US SENATE,statewide,gen,FALSE,TOM UDALL,DEMOCRAT,DEMOCRAT,505128,823650
2008,NEW MEXICO,NM,US SENATE,statewide,gen,FALSE,STEVE PEARCE,REPUBLICAN,REPUBLICAN,318522,823650
2008,NORTH CAROLINA,NC,US SENATE,statewide,gen,FALSE,NA,NA,OTHER,1719,4271970
2008,NORTH CAROLINA,NC,US SENATE,statewide,gen,FALSE,KAY HAGAN,DEMOCRAT,DEMOCRAT,2249311,4271970
2008,NORTH CAROLINA,NC,US SENATE,statewide,gen,FALSE,CHRISTOPHER COLE,LIBERTARIAN,LIBERTARIAN,133430,4271970
2008,NORTH CAROLINA,NC,US SENATE,statewide,gen,FALSE,ELIZABETH DOLE,REPUBLICAN,REPUBLICAN,1887510,4271970
2008,OKLAHOMA,OK,US SENATE,statewide,gen,FALSE,JAMES M. INHOFE,REPUBLICAN,REPUBLICAN,763375,1346819
2008,OKLAHOMA,OK,US SENATE,statewide,gen,FALSE,STEPHEN P. WALLACE,INDEPENDENT,OTHER,55708,1346819
2008,OKLAHOMA,OK,US SENATE,statewide,gen,FALSE,ANDREW RICE,DEMOCRAT,DEMOCRAT,527736,1346819
2008,OREGON,OR,US SENATE,statewide,gen,FALSE,JEFF MERKLEY,DEMOCRAT,DEMOCRAT,864392,1767504
